Username,ID,ExperimentName,Session,Trial,Date,TimeDif,Condition Number,Stimuli File,Order File,Condition Description,Condition Notes,Stimuli*Cue,Stimuli*Answer,Stimuli*Value,"Stimuli*AdvShuffle; Target Cue, Answer",Stimuli*AdvShuffle; Target Value,Procedure*Item,Procedure*Trial Type,Procedure*Max Time,Procedure*Min Time,Procedure*Text,Procedure*Settings,Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*Focus,Response*Study_Protocol,Grid*grid,Response*JOLItem0,Response*JOLItem1,Response*JOLItem2,Response*JOLItem3,Response*JOLItem4,Response*JOLItem5,Response*JOLItem6,Response*JOLItem7,Response*JOLItem8,Response*JOLItem9,Response*IsCONF,Response*Selectivity_Index,Response*SI_Best,Response*SI_Chance,Response*CorrectCount,Response*PossibleVal,Response*ReceivedVal,Response*Coord,Response*Value,Response*Correct,Response*RespOrder,Response*CorrectCoord,Response*JOL,Grid_Item_Presentation Order,Grid_Item_Coord,Grid_Item_Value,Grid_Item_Correct,Grid_Item_RespOrder,Grid_Item_CorrectCoord,Grid_Item_JOL,Grid_Item_Stim_Cue,Grid_Item_Stim_Answer,Grid_Item_Stim_Value,"Grid_Item_Stim_AdvShuffle; Target Cue, Answer",Grid_Item_Stim_AdvShuffle; Target Value
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.005887032,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",6,2.2,2,0,5,2.3,9,Images/clock.jpg,clock,2,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.005985975,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",3,3.4,3,0,9,0,9,Images/garbage.jpg,garbage,3,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.005930901,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",1,4.4,4,1,10,4.4,1,Images/guitar.png,guitar,4,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006072044,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",10,1.1,5,0,2,2.1,9,Images/pencil.jpg,pencil,5,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006211042,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",8,2,6,0,3,3,9,Images/radio.jpg,radio,6,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006386995,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",7,1.4,7,1,8,1.4,9,Images/lipstick.png,lipstick,7,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006519079,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",2,0.2,8,0,1,1.2,9,Images/rollingpin.png,rollingpin,8,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006750822,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",5,4.3,9,1,7,4.3,9,Images/cake.jpg,cake,9,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,13,2020-04-16T10:21:01-07:00,0.006859064,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/guitar.png|Images/rollingpin.png|Images/garbage.jpg|Images/bell.png|Images/cake.jpg|Images/clock.jpg|Images/lipstick.png|Images/radio.jpg|Images/screw.png|Images/pencil.jpg,guitar|rollingpin|garbage|bell|cake|clock|lipstick|radio|screw|pencil,4|8|3|10|9|2|7|6|1|5,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4|Grid4,32::41,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,133302,,,10748,122289,,,,1,,,1,9,9,9,9,9,9,9,9,9,undefined,0.333333333,27,16.5,3,55,20,"4.4,0.2,3.4,1.3,4.3,2.2,1.4,2.0,3.1,1.1","4,8,3,10,9,2,7,6,1,5","1,0,0,0,1,0,1,0,0,0","10,1,9,6,7,5,8,3,4,2","4.4,1.2,0.0,0.1,4.3,2.3,1.4,3.0,3.2,2.1","1,9,9,9,9,9,9,9,9,9,,,,,,,,,,",4,1.3,10,0,6,0.1,9,Images/bell.png,bell,10,allStim,Grid4
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,14,2020-04-16T10:21:34-07:00,33.83282495,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridDA,user,,,"""isi"": 0, ""study protocol"": ""simultaneous"", ""tones"": ""off""",off,33508,,,-1,-1,,,,1,simultaneous,"[{""1"":2,""4"":5},{""1"":8,""3"":4},{""4"":6,""3"":9},{""2"":7,""0"":3},{""0"":1,""2"":0}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,106.9466751,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",7,4.2,1,1,4,4.2,9,Images/cup.png,cup,1,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.007373095,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",3,1,2,1,8,1,9,Images/match.GIF,match,2,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.007551908,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",5,3.1,3,1,1,3.1,9,Images/pants.png,pants,3,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.00751996,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",8,2.3,4,1,10,2.3,9,Images/balloon.png,balloon,4,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.007632017,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",6,3,5,0,2,4,9,Images/scissors.jpg,scissors,5,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.007749081,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",1,2.4,6,1,6,2.4,9,Images/flower.jpg,flower,6,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.007925987,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",10,3.2,7,1,3,3.2,9,Images/broom.png,broom,7,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.008249044,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",2,0.4,8,1,5,0.4,9,Images/card.GIF,card,8,allStim,Grid5
9999999999,abcdefghijk,VSS-CONF-GLBLOC,1,15,2020-04-16T10:23:21-07:00,0.008089781,1,vssStim.csv,vssProcSimLocalOnly.csv,vss-sim-loc,"10 items presented simultaneously in a grid, with values 1-10, without tones (only local item-level confidence ratings)",Images/flower.jpg|Images/card.GIF|Images/match.GIF|Images/mushroom.png|Images/pants.png|Images/scissors.jpg|Images/cup.png|Images/balloon.png|Images/bed.jpg|Images/broom.png,flower|card|match|mushroom|pants|scissors|cup|balloon|bed|broom,6|8|2|9|3|5|1|4|10|7,allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim|allStim,Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5|Grid5,42::51,vdrGridTestDALocal,user,,"Please place the items in their correct locations. If you do not remember exactly, please provide your best guess.",,off,106318,,,10260,78389,,,,0.998,,,9,9,9,8,9,9,9,9,9,9,undefined,0.111111111,54,49.5,9,55,50,"2.4,0.4,1.0,0.3,3.1,3.0,4.2,2.3,1.1,3.2","6,8,2,9,3,5,1,4,10,7","1,1,1,1,1,0,1,1,1,1","6,5,8,9,1,2,4,10,7,3","2.4,0.4,1.0,0.3,3.1,4.0,4.2,2.3,1.1,3.2","9,9,9,8,9,9,9,9,9,9,,,,,,,,,,",4,0.3,9,1,9,0.3,8,Images/mushroom.png,mushroom,9,allStim,Grid5
